popularity,budget,revenue,genres,vote_count,vote_average,budget_adj,revenue_adj
0.212272,30000000,13130349,Drama|History,14,6.0,40753809.6321629,17837058.1183286
0.21055,73000000,229074524,Adventure|Action|Science Fiction,1655,6.1,99167603.438263,311188651.422477
0.206863,37000000,6482195,Action|Adventure|Mystery|Thriller,20,5.7,50263031.8796675,8805804.70095194
0.118453,0,7240837,Action|Comedy,10,3.4,0.0,9836389.75585071
0.195606,0,310724,Action|Drama|Foreign|History|Thriller,14,7.1,0.0,422106.224804806
0.192264,0,20060051,Comedy,18,5.6,0.0,27250783.3221826
0.179786,0,5790448,Action|Drama,16,6.4,0.0,7866093.84923128
0.171007,18000000,0,Drama|Romance|Thriller,12,5.1,24452285.7792977,0.0
0.17021,0,0,Thriller|Comedy|Family|Horror,22,5.8,0.0,0.0
0.168542,0,0,Fantasy|Mystery,47,6.5,0.0,0.0
0.276219,16000000,0,Comedy|Family|Science Fiction,18,5.2,21735365.1371535,0.0
0.287643,1300000,0,Drama,59,6.6,1765998.41739372,0.0
0.158203,4000000,29456000,Comedy,59,6.4,5433841.28428838,40014807.2174996
0.156333,0,0,Family|Fantasy|Music|Romance|Science Fiction,16,5.2,0.0,0.0
0.15255,0,0,Family,12,6.2,0.0,0.0
0.066135,0,0,Comedy|Romance,11,4.9,0.0,0.0
0.148904999999999,0,0,Documentary,10,5.3,0.0,0.0
0.148760999999999,0,4529843,Action|Comedy|Romance,14,4.7,0.0,6153611.97618619
0.147816,0,0,Adventure|Fantasy|Action|Science Fiction,20,5.7,0.0,0.0
0.143657999999999,0,0,Fantasy|Comedy|Romance,13,5.5,0.0,0.0
0.143585,0,0,Adventure|Comedy|Drama|Family,13,5.7,0.0,0.0
0.133487,0,5926128,Drama|Romance,21,6.5,0.0,8050409.74559434
0.132178,0,0,Comedy|Family,43,5.2,0.0,0.0
0.32427,0,0,Animation|Comedy|Family,11,7.0,0.0,0.0
0.076214,0,0,Comedy|Drama,11,6.7,0.0,0.0
0.065672,786675,861789,Drama|Comedy,32,7.0,1068666.77307939,1170706.1616364
0.0645559999999999,0,0,Comedy|Drama,10,5.6,0.0,0.0
0.059172,0,0,Comedy,43,5.6,0.0,0.0
0.041454,0,0,Fantasy|Horror|Comedy,15,6.0,0.0,0.0
0.139139,0,0,Comedy,29,6.1,0.0,0.0
0.022145,0,1334786,Comedy|Drama,14,6.9,0.0,1813253.81812254
0.077201,0,0,Drama|Romance|Foreign,17,4.9,0.0,0.0
6.112766,150000000,1274219009,Animation|Adventure|Family,3369,7.5,140405002.911063,1192711491.11985
5.242753,105000000,716392705,Science Fiction|Thriller|Drama,3775,7.4,98283502.0377446,670567465.539932
5.1119,170000000,479765000,Action|Adventure|Fantasy,3025,6.8,159125669.965872,449076041.477509
4.946136,200000000,1215439994,Action|Adventure|Science Fiction,6882,6.9,187206670.548084,1137692372.63862
4.942928,75000000,117698894,Thriller|Crime,3453,7.3,70202501.4555318,110170090.364659
4.921275,130000000,847423452,Science Fiction|Thriller|Action|Adventure,4269,7.4,121684335.856255,793216614.966424
4.877927,100000000,392000694,Crime|Drama|Comedy,4027,7.9,93603335.2740424,366925723.881393
4.705208,180000000,407602906,Action|Science Fiction|Adventure,3590,6.7,168486003.493276,381529914.68992
4.405923,120000000,286168572,Action|Science Fiction|Adventure|Mystery,3729,6.3,112324002.32885,267863327.898099
4.310786,250000000,958400000,Adventure|Fantasy,2952,7.6,234008338.185106,897094365.266423
3.97246,225000000,662845518,Action|Adventure|Fantasy|Science Fiction,4729,6.5,210607504.366595,620445512.562503
3.951582,23000000,47351251,Romance|Science Fiction|Drama,2422,7.8,21528767.1130297,44322350.2299834
3.928789,76000000,970761885,Animation|Comedy|Family,3436,7.0,71138534.8082722,908665501.929164
3.877342,190000000,467365246,Action|Adventure|Science Fiction,3363,7.4,177846337.02068,437469458.167733
3.625529,20000000,187000000,Drama|History,2241,7.9,18720667.0548084,175038236.962459
3.518275,38000000,98337295,Science Fiction|Action|Thriller,1530,6.2,35569267.4041361,92046987.9382742
3.472358,13000000,318000141,Horror|Thriller,1910,7.4,12168433.5856255,297658738.152157
3.200427,105000000,351040419,Drama|Romance,2403,7.2,98283502.0377446,328585540.343973
3.006256,0,2227167,Drama|Mystery,465,6.6,0.0,2084702.59412283
2.951594,115000000,286140700,Science Fiction|Action|Drama|Thriller,2366,6.5,107643835.565148,267837238.776492
2.815499,92000000,304654182,Action|Thriller,3003,5.2,86115068.452119,285166475.403851
2.811403,3000000,89328627,Science Fiction|Horror|Thriller,1522,5.8,2808100.05822127,83614574.2265088
2.643496,200000000,743559607,Animation|Family,2251,7.0,187206670.548084,695996591.902562
2.604638,200000000,531865000,Action|Drama|Horror|Science Fiction|Thriller,3822,6.7,187206670.548084,497843379.155286
2.497001,90000000,188133322,Adventure|Comedy|Drama|Fantasy,2221,7.0,84243001.7466382,176099064.153853
2.476989,110000000,125537191,Science Fiction|Action|Adventure,1608,6.6,102963668.801446,117506997.785345
2.443357,37000000,269994119,Comedy|Crime,1960,6.9,34633234.0513957,252723500.427767
2.196946,61000000,131940411,Action|Crime|Drama|Comedy|Thriller,1185,6.6,57098034.5171659,123500625.270279
2.195536,0,87100449,Comedy|Drama|Science Fiction,1329,7.7,0.0,81528925.3026663
2.119986,38000000,90247624,Drama|Action,1472,7.7,35569267.4041361,84474786.0695772
2.109247,130000000,371876278,Adventure|Action|Science Fiction|Thriller,2615,5.4,121684335.856255,348088599.30097
2.070019,11000000,32935319,Drama|Music,550,7.1,10296366.8801446,30828557.0671454
2.063266,70000000,161025640,Action|Thriller,2403,6.2,65522334.6918297,150725369.686372
2.032753,90000000,174578751,Adventure|Family|Fantasy,1039,5.9,84243001.7466382,163411533.615765
2.032167,46000000,122126687,Drama|Thriller|Crime,1826,7.8,43057534.2260595,114314652.29169
2.025335,20000000,0,Comedy|Action|Science Fiction,1143,6.6,18720667.0548084,0.0
2.024873,40000000,251171807,Drama|Crime,1861,6.8,37441334.1096169,235105188.62008
1.999054,35000000,116980662,Horror|Comedy|Romance,1964,6.4,32761167.3459148,109497801.257654
1.932704,6000000,0,Comedy|Drama,1136,5.9,5616200.11644254,0.0
1.92107,50000000,224803475,Fantasy|Horror|Action,2564,5.7,46801667.6370212,210423550.411948
1.91745,175000000,150962475,Action|Adventure|Fantasy,940,5.8,163805836.729574,141305911.612242
1.905773,3500000,0,Animation|Action,263,7.8,3276116.73459148,0.0
1.875017,60000000,90565421,Action|Adventure|Drama|Mystery|Romance,1020,6.2,56162001.1644254,84772254.660978
1.874575,100000000,268426634,Animation|Adventure|Family|Fantasy,857,6.4,93603335.2740424,251256282.187846
1.821423,40000000,149295601,Action|Drama|Thriller|War,1101,7.4,37441334.1096169,139745661.953426
1.800356,0,10285896,Drama,487,6.7,0.0,9627941.71881932
1.765514,5000000,55198285,Drama|History,1831,7.8,4680166.76370212,51667435.7740715
1.68986899999999,130000000,61648500,Fantasy|Action|Comedy|Crime,876,5.3,121684335.856255,57705052.146418
1.675461,84000000,0,Action|Comedy|Crime|Thriller,1109,6.3,78626801.6301956,0.0
1.653164,50000000,219788712,Animation|Family|Adventure|Comedy,427,5.7,46801667.6370212,205729564.987859
1.626627,5000000,31724284,Drama|Crime,996,5.0,4680166.76370212,29694987.9158094
1.624323,0,104810,Comedy|Drama,71,5.6,0.0,98105.6557007239
1.559076,13000000,68572378,Thriller,960,6.6,12168433.5856255,64186032.8847237
1.526466,17000000,97542952,Horror,1254,6.3,15912566.9965872,91303456.3967583
1.496605,28000000,134402450,Comedy,563,6.4,26208933.8767318,125805175.890027
1.483329,30000000,36894225,Crime|Comedy|Action,710,6.1,28081000.5822127,34534225.1235096
1.473406,5000000,0,Horror|Thriller,716,6.5,4680166.76370212,0.0
1.470189,0,76586316,Drama,872,7.3,0.0,71687346.1395176
1.454579,15000000,35485608,Drama|Crime,1116,6.7,14040500.2911063,33215712.6302724
1.447973,80000000,246984278,Comedy,806,5.9,74882668.2192339,231185521.810513
1.439458,103000000,362000072,Comedy,2010,6.0,96411435.3322637,338844141.086435
1.432796,135000000,585178928,Adventure|Animation|Comedy|Family|Fantasy,1755,6.8,126364502.619957,547746993.928887
1.419386,22000000,43058898,Action|Thriller,618,6.4,20592733.7602893,40304564.6602479
1.41459,50000000,122915111,Action|Thriller,1114,6.7,46801667.6370212,115052643.451791
1.412233,30000000,82394288,Drama|Horror,897,5.8,28081000.5822127,77123801.6433001
1.40572,55000000,95000000,Action|Drama|Thriller,1729,7.7,51481834.4007233,88923168.5103403
1.388168,25000000,71009334,Thriller|Crime|Drama,497,4.9,23400833.8185106,66467104.9798846
1.375772,150000000,205366737,Action|Drama|Thriller,1371,6.4,140405002.911063,192230115.375471
1.366699,8000000,63464861,Comedy|Music|Romance|Drama,880,7.2,7488266.82192339,59405226.623035
1.363563,35000000,21819348,Comedy,283,5.6,32761167.3459148,20423637.46305
1.358934,12000000,1456675,Comedy|Crime,94,5.6,11232400.232885,1363496.38410315
1.333929,0,1600000,Drama,301,7.8,0.0,1497653.36438467
1.3317,195000000,197687603,Action|Family|Fantasy,2186,5.5,182526503.784382,185042189.831308
1.321896,30000000,62616646,Crime|Thriller|Drama,413,5.5,28081000.5822127,58611269.0927403
1.319947,55000000,9489829,Action|Crime|Thriller,347,5.2,51481834.4007233,8882796.45580331
1.316881,11000000,7847000,Drama|Comedy|Romance,482,6.7,10296366.8801446,7345053.71895411
1.30454,26000000,51164106,Comedy,377,6.1,24336867.171251,47891309.6791464
1.302011,32000000,126041322,Action|Comedy,1687,6.2,29953067.2876935,117978881.215495
1.291008,15000000,151831537,Comedy,496,6.1,14040500.2911063,142119382.629841
1.290891,35000000,46216641,Action|Crime,1196,5.6,32761167.3459148,43260317.4276305
1.28446,130000000,243843127,Science Fiction|Action|Adventure,1792,5.1,121684335.856255,228245299.708519
1.279078,7000000,0,Drama|Romance,347,7.2,6552233.46918297,0.0
1.275381,43000000,158674180,Action|Comedy|Crime,1166,6.6,40249434.1678382,148524324.698737
1.261132,35000000,112544580,Comedy|Drama|History,811,7.3,32761167.3459148,105345480.550162
1.251506,28000000,29000000,Action|Adventure|Crime,1479,6.3,26208933.8767318,27144967.2294723
1.227417,5000000,44030246,Horror,665,6.2,4680166.76370212,41213778.7853656
1.21451,255000000,89289910,Action|Adventure|Western,1607,6.0,238688504.948808,83578333.8231908
1.212556,60000000,105200903,Crime|Drama|Action|Thriller,1352,6.1,56162001.1644254,98471553.9464102
1.200825,35000000,173965010,Comedy|Crime,1361,5.6,32761167.3459148,162837051.569821
1.191537,30000000,0,Action|Crime|Thriller,953,5.7,28081000.5822127,0.0
1.188033,12000000,12077441,Drama|Horror|Thriller,594,6.3,11232400.232885,11304887.5917546
1.138355,1030064,0,Drama|Romance|Thriller,270,6.7,964174.259457213,0.0
1.134425,9000000,6108720,Action|Adventure|Drama,463,6.5,8424300.17466382,5717965.66255248
1.120621,20000000,47241945,Horror|Thriller,302,5.4,18720667.0548084,44220036.1683287
1.116296,2500000,6854611,Comedy|Drama|Romance,669,6.8,2340083.38185106,6416144.51606139
1.114792,20000000,24261569,Thriller|Crime|Drama|Mystery,666,6.4,18720667.0548084,22709637.7738131
1.108437,50000000,173649015,Comedy,639,6.0,46801667.6370212,162541269.710522
1.099023,7500000,0,Animation|Comedy|Family,23,5.2,7020250.14555318,0.0
1.094958,200000000,491868548,Fantasy|Adventure|Family,2855,5.6,187206670.548084,460405366.092004
1.089268,135000000,282570682,Animation|Family,805,6.1,126364502.619957,264495582.858608
1.078745,20000000,8352885,Action|Thriller,415,5.7,18720667.0548084,7818578.9516052
1.07557,25000000,86175291,Thriller|Crime|Action,1143,6.1,23400833.8185106,80662946.5581117
1.072862,0,0,Horror|Thriller,232,5.4,0.0,0.0
1.06823,0,5750401,Mystery|Drama|Crime|Thriller,113,5.7,0.0,5382567.12763189
1.06549,44000000,63327201,Action|Adventure|Romance|Science Fiction|Thriller,1399,6.0,41185467.5205786,59276372.2716967
1.064357,30000000,4861022,Drama|Thriller|Mystery|Action,403,6.0,28081000.5822127,4550078.72040496
1.055997,18000000,20275812,Drama,189,6.6,16848600.3493276,18978836.2858945
1.054366,15000000,146497771,Horror,931,6.0,14040500.2911063,137126799.758128
1.049952,16000000,0,Action|Science Fiction|Horror,304,5.2,14976533.6438467,0.0
1.047604,32000000,57284237,Adventure|Drama|History,253,7.2,29953067.2876935,53619956.4182871
1.047374,13000000,18000000,Comedy|Drama|Romance,230,5.4,12168433.5856255,16848600.3493276
1.03439,0,0,Drama|Thriller,15,4.3,0.0,0.0
1.031715,25000000,115922175,Drama,724,7.2,23400833.8185106,108507022.122212
1.020237,6000000,32438988,Comedy,564,4.4,5616200.11644254,30363974.6971464
1.010837,13000000,48065672,Comedy,594,5.7,12168433.5856255,44991072.1138815
1.002527,40000000,74597643,Animation|Comedy|Adventure|Family|Science Fiction,242,5.8,37441334.1096169,69825881.8838232
0.983805,40000000,44907260,Comedy,280,6.0,37441334.1096169,42034693.1401859
0.976612,10900000,16505460,Drama,138,7.1,10202763.5448706,15449661.0623229
0.971052,0,0,Animation|Action|Adventure|Family,161,5.5,0.0,0.0
0.968034,12000000,15008161,Action|Crime|Thriller,399,5.2,11232400.232885,14048139.259298
0.96795,28000000,97594140,Romance,591,6.8,26208933.8767318,91351370.0720184
0.964707,125687,0,Science Fiction|Thriller,318,6.1,117647.224005885,0.0
0.942674,0,0,War,33,5.3,0.0,0.0
0.941711,9500000,7800000,Comedy,227,6.2,8892316.85103403,7301060.15137531
0.939402,15000000,19145732,Drama|Crime,714,5.3,14040500.2911063,17921043.7146296
0.937954,11000000,3639345,Action|Drama,157,5.0,10296366.8801446,3406548.3021291
0.934716,23000000,15600000,Drama|Romance,209,6.6,21528767.1130297,14602120.3027506
0.932599,78000000,248384621,Animation|Family|Comedy,637,6.4,73010601.5137531,232496289.563789
0.926614,16000000,0,Crime|Drama|Thriller,122,6.8,14976533.6438467,0.0
0.92639,18000000,97505481,Comedy|Drama,680,6.9,16848600.3493276,91268382.2909977
0.921438,28000000,1021398,Drama|Romance,146,5.6,26208933.8767318,956062.594422364
0.916811,0,0,Science Fiction|Thriller|Horror,167,5.1,0.0,0.0
0.904664,0,0,Thriller,175,5.1,0.0,0.0
0.902702,0,28234657,Comedy|Romance,247,5.4,0.0,26428580.6551859
0.892454999999999,2500000,60141683,Comedy|Horror,345,5.5,2340083.38185106,56294621.1779418
0.890458,4800000,10337387,Drama|Thriller|Crime,562,5.3,4492960.09315403,9676139.01218528
0.886993,30000000,63372757,Thriller|Crime|Drama,987,6.3,28081000.5822127,59319014.2071142
0.879730999999999,0,16971,Crime|Drama|Thriller,53,5.6,0.0,15885.4220293577
0.878843,0,0,Comedy,69,4.9,0.0,0.0
0.873687999999999,13500000,19255873,Drama|Romance|Crime|Mystery,389,7.7,12636450.2619957,18024139.3641338
0.869067,30000000,27437881,Comedy,587,5.2,28081000.5822127,25682771.7445228
0.864696999999999,10000000,21587700,Drama,739,6.9,9360333.52740424,20206807.2089544
0.863341,0,0,Thriller|Drama,120,6.5,0.0,0.0
0.861368,7000000,0,Drama,37,5.7,6552233.46918297,0.0
0.860381,16000000,318982,Drama,185,6.2,14976533.6438467,298577.790923846
0.859276,18000000,22309223,Drama|History,181,6.6,16848600.3493276,20882176.8017238
0.844465999999999,56000000,19701164,Thriller|Crime|Drama,438,5.7,52417867.7534637,18440946.5918089
0.835456,0,343341,Romance|Drama,257,6.1,0.0,321378.62736325
0.8323,0,0,Science Fiction|Thriller,212,5.7,0.0,0.0
0.831703,0,0,Thriller,18,6.0,0.0,0.0
0.816581,80000000,126546518,Animation|Family|Adventure,92,5.0,74882668.2192339,118451761.521166
0.813456,0,0,Animation|Family,81,7.8,0.0,0.0
0.805517,27000000,0,Mystery|Thriller,201,6.6,25272900.5239914,0.0
0.799644999999999,2900000,74918,Horror|Thriller,83,5.3,2714496.72294723,70125.7467206071
0.794369,8500000,9747,Action|Adventure|Crime,198,5.5,7956283.49829361,9123.51708916092
0.787443,60000000,60052138,Fantasy|Drama|Romance,650,5.5,56162001.1644254,56210804.0713706
0.784571,27220000,5496951,Thriller|Crime,304,6.2,25478827.8615943,5145329.47437983
0.782462,105000000,347434178,Fantasy|Family|Comedy|Animation,498,5.5,98283502.0377446,325209978.489953
0.779447999999999,16000000,5867686,Drama|Romance,163,6.0,14976533.6438467,5492349.79940805
0.774149,40000000,95020213,Drama,648,6.8,37441334.1096169,88942088.5524993
0.765495,10000000,1585582,Drama,147,6.0,9360333.52740424,1484157.63550486
0.759606,0,0,Comedy|Drama,18,5.2,0.0,0.0
0.752327,4600000,23198652,Comedy|Drama,490,7.1,4305753.42260595,21714712.0106183
0.751379,28000000,8555008,Drama|Thriller,231,5.6,26208933.8767318,8007772.82096115
0.74452,25000000,6399,Fantasy|Adventure|Family,49,5.2,23400833.8185106,5989.67742418597
0.744185,25500000,2415472,Thriller|Crime|Drama,125,5.8,23868850.4948808,2260962.35461061
0.734349,120000000,415440673,Action|Science Fiction|Adventure|Fantasy,2986,6.4,112324002.32885,388866326.012928
0.733975,35000000,42930462,Thriller|Drama,917,5.7,32761167.3459148,40184344.2805554
0.732485,55000000,110000000,Animation|Comedy|Family,185,5.8,51481834.4007233,102963668.801446
0.724877,12000000,17654912,Drama|Adventure,400,7.3,11232400.232885,16525586.4716971
0.72458,0,0,Thriller|Horror|Drama|Fantasy,568,6.2,0.0,0.0
0.723277,20000000,78378744,Comedy,532,4.6,18720667.0548084,73365118.5299034
0.72282,0,2681345,Comedy,158,5.8,0.0,2509828.35020377
0.721548,0,64065,Comedy|Crime,136,6.1,0.0,59966.9767433153
0.718403,15600000,0,Adventure,16,4.5,14602120.3027506,0.0
0.71023,0,102617,Thriller|Science Fiction,314,7.1,0.0,96052.9345581641
0.707968,25000000,2054941,Action|Drama,193,5.6,23400833.8185106,1923493.31391376
0.707197,8500000,22456509,Comedy,65,5.8,7956283.49829361,21020041.4101155
0.703657,0,523511,Comedy|Crime|Drama,135,5.9,0.0,490023.756526492
0.698299,0,0,Comedy,78,6.1,0.0,0.0
0.696108,10000000,0,Action|Thriller,141,5.2,9360333.52740424,0.0
0.687654,25000000,74188937,Comedy|Drama,307,6.8,23400833.8185106,69443319.4363581
0.677303,0,4069826,Comedy|Drama,232,7.1,0.0,3809492.87585015
0.675678,0,0,Action|Crime|Drama,12,3.3,0.0,0.0
0.674516,0,0,Horror|Thriller|Comedy,76,5.0,0.0,0.0
0.67143,0,0,Comedy,98,5.7,0.0,0.0
0.668508,0,21833,Horror|Thriller,174,5.7,0.0,20436.4161903816
0.662026,0,3346257,Comedy|Drama|Romance,37,6.6,0.0,3132208.15884111
0.661618,0,1162635,Drama|Romance,108,6.5,0.0,1088265.13706336
0.661187,0,0,Science Fiction|Adventure,190,8.0,0.0,0.0
0.660633,5000000,0,Crime|Drama|Comedy,370,6.6,4680166.76370212,0.0
0.646923999999999,0,0,Drama,36,7.4,0.0,0.0
0.643654,0,11650,Action|Comedy|Drama|Romance|Thriller,180,6.5,0.0,10904.7885594259
0.639506,3000000,11176469,Romance|Drama,346,7.1,2808100.05822127,10461547.7498694
0.635352,0,0,Comedy|Drama,266,7.1,0.0,0.0
0.62691,0,175705,Comedy,69,5.5,0.0,164465.740243256
0.625753,5000000,86362372,Horror|Thriller,283,5.3,4680166.76370212,80838060.6137757
0.621046,0,0,Horror|Thriller|Drama,48,6.1,0.0,0.0
0.610322,0,0,Horror|Mystery|Thriller,110,5.8,0.0,0.0
0.610073,0,0,Science Fiction,36,4.7,0.0,0.0
0.607881,0,0,Action|Thriller,12,5.5,0.0,0.0
0.604804,0,0,Thriller|Drama,30,5.8,0.0,0.0
0.598453,12000000,35931410,Drama|History,908,6.0,11232400.232885,33632998.1709908
0.596009,3500000,25174316,Science Fiction|Thriller|Horror,404,6.0,3276116.73459148,23563999.4084269
0.592819,1000000,2963902,Comedy,143,6.4,936033.352740424,2774311.12625405
0.590772,0,0,Action|Adventure|Animation,37,5.7,0.0,0.0
0.58119,35000000,13785015,Drama|Thriller,238,5.6,32761167.3459148,12903233.808027
0.580402,0,0,Action|Science Fiction,51,5.6,0.0,0.0
0.574723,0,0,Action|Drama,22,5.2,0.0,0.0
0.573206,0,39881,Action|Thriller,319,5.2,0.0,37329.9461406408
0.572994,0,34664,Documentary,83,6.7,0.0,32446.660139394
0.568314,7700000,0,Mystery|Romance|Thriller,84,6.4,7207456.81610127,0.0
0.565529,0,0,Drama|Thriller|Crime,31,5.3,0.0,0.0
0.564287,0,0,Drama|Thriller|Action,148,5.6,0.0,0.0
0.5641,5000000,1189612,Horror|Thriller,18,4.8,4680166.76370212,1113516.50882024
0.557155,0,809,Thriller|Horror|Crime,162,5.9,0.0,757.250982367003
0.555474,4000000,0,Drama|Thriller,181,6.4,3744133.41096169,0.0
0.551491,0,0,Horror|Thriller|Mystery,47,5.5,0.0,0.0
0.550559,0,17385830,Drama,259,7.2,0.0,16273716.745075
0.547299,0,0,Comedy|Animation|Family,77,7.4,0.0,0.0
0.546177,15000000,0,Crime|Drama|Thriller,124,5.6,14040500.2911063,0.0
0.544291,0,10900434,Drama|Comedy|Music,72,6.1,0.0,10203169.7833457
0.54416,22000000,15400000,Thriller|Drama|Crime,469,6.4,20592733.7602893,14414913.6322025
0.53635,1500000,3566225,Comedy|Romance,225,5.6,1404050.02911063,3338105.54337672
0.530366,34000000,0,Family|Fantasy|Animation|Adventure,89,6.3,31825133.9931744,0.0
0.523153,0,0,Family,25,6.3,0.0,0.0
0.523119,8200000,0,Drama|Comedy,59,6.7,7675473.49247148,0.0
0.522436,0,0,Horror|Thriller,29,5.8,0.0,0.0
0.522347,160000000,788679850,Action|Thriller|Crime,4368,6.6,149765336.438467,738230644.234315
0.520694,0,0,Comedy|Drama,20,5.1,0.0,0.0
0.517151,600000,0,Comedy,25,5.0,561620.011644254,0.0
0.515286,0,0,Horror|Thriller,26,5.0,0.0,0.0
0.512422,0,0,Drama|Comedy,45,6.0,0.0,0.0
0.509518999999999,100000,0,Drama,17,4.3,93603.3352740424,0.0
0.506169,20000000,16549477,Music|Drama,62,5.9,18720667.0548084,15490862.4424105
0.50375,0,0,Thriller|Drama,49,6.7,0.0,0.0
0.489972,0,0,Horror|Thriller|Drama,29,5.2,0.0,0.0
0.489233,0,0,Horror|Thriller|Mystery,143,5.8,0.0,0.0
0.481309,0,0,Drama,91,5.7,0.0,0.0
0.476673,100000,444098,Drama|Science Fiction,163,6.5,93603.3352740424,415690.539885317
0.475987,0,18074539,Thriller|Action|Crime|Drama,480,5.7,0.0,16918371.3394075
0.473599,0,0,Comedy,18,2.6,0.0,0.0
0.472278,0,10000000,Horror|Thriller,73,4.7,0.0,9360333.52740424
0.470645,0,0,Comedy,11,5.6,0.0,0.0
0.470299,0,3302463,Action,35,5.1,0.0,3091215.5141912
0.470131,0,0,Animation|Comedy|Family|Fantasy|Music,35,7.4,0.0,0.0
0.469146,0,0,Action|Thriller,18,4.3,0.0,0.0
0.466871,0,641,History|Action|Adventure,79,4.3,0.0,599.997379106612
0.466719,0,6420,Drama,17,5.6,0.0,6009.33412459352
0.465414,3500000,0,Fantasy|Science Fiction|Animation|Action|Adventure,324,7.2,3276116.73459148,0.0
0.461225,0,0,TV Movie|Romance|Drama,84,7.0,0.0,0.0
0.457857,20000000,27187375,Animation|Adventure|Family,51,5.8,18720667.0548084,25448289.7734612
0.457768,10000000,30283,Drama,18,4.6,9360333.52740424,28345.8980210382
0.456118,0,0,Documentary,23,6.7,0.0,0.0
